,product_id,current_price,rating_score,review_count,total_sold,promotion_content,is_promotion,gender,price_segment,category,title
2067,TECH_0868,10290000,4.5,7,66,,0,,phân khúc cao cấp,electronics,máy lạnh sharp inverter 1 hp ah x10cewc
2068,TECH_0869,10290000,4.2,30,250,,0,,phân khúc cao cấp,electronics,máy lạnh panasonic inverter 1 5 hp cu cs u12bkh 8
2069,TECH_0870,10290000,4.0,66,538,,0,,phân khúc cao cấp,electronics,máy lạnh panasonic inverter 1 hp cu cs pu9akh 8
2070,TECH_0871,10290000,4.4,58,474,,0,,phân khúc cao cấp,electronics,máy lạnh xiaomi inverter mijia kfr 35gw n1a3 1 5hp 12000btu
2071,TECH_0872,10290000,3.6,44,362,,0,,phân khúc cao cấp,electronics,máy lạnh lg inverter 2 hp iec18m1
2072,TECH_0873,10290000,4.4,49,402,,0,,phân khúc cao cấp,electronics,máy lạnh sharp inverter 1 hp ah xp10cmw
2073,TECH_0874,10290000,3.7,89,722,,0,,phân khúc cao cấp,electronics,máy lạnh samsung inverter 1 5 hp ar13dyhzawknsv
2074,TECH_0875,10290000,4.3,67,546,,0,,phân khúc cao cấp,electronics,máy lạnh xiaomi mjiia inverter kfr 72gw dài 1a2 3hp 27000btu
2075,TECH_0876,10290000,3.4,47,386,,0,,phân khúc cao cấp,electronics,máy lạnh samsung inverter 1 hp wind free ar10cyfaawknsv
2076,TECH_0877,10290000,4.9,64,522,,0,,phân khúc cao cấp,electronics,máy lạnh 2 chiều xiaomi mijia kfr 26gw n2a3 1hp
2077,TECH_0878,10290000,4.7,74,602,,0,,phân khúc cao cấp,electronics,máy lạnh casper inverter 1 hp xc 09iu38
2078,TECH_0879,10290000,4.0,13,114,,0,,phân khúc cao cấp,electronics,máy lạnh casper inverter 1 hp gc 09ib36
2079,TECH_0880,10290000,3.1,92,746,,0,,phân khúc cao cấp,electronics,máy lạnh lg inverter 1 5 hp idc12m1
2080,TECH_0881,10290000,4.9,37,306,,0,,phân khúc cao cấp,electronics,máy lạnh samsung inverter 2 hp wind free ar18cyfcawknsv
2081,TECH_0882,10290000,4.2,21,178,,0,,phân khúc cao cấp,electronics,máy lạnh 1 chiều mijia kf 26gw cao 2a5 1hp 9000btu
2082,TECH_0883,10290000,3.5,20,170,,0,,phân khúc cao cấp,electronics,máy lạnh samsung inverter 1 5 hp wind free ar13cyfaawknsv
2083,TECH_0884,10290000,4.8,40,330,,0,,phân khúc cao cấp,electronics,máy lạnh casper inverter 1 hp qc 09iu36a
2084,TECH_0885,10290000,3.7,78,634,,0,,phân khúc cao cấp,electronics,máy lạnh 2 chiều xiaomi mijia kfr 26gw a1a1 9000btu
2085,TECH_0886,10290000,4.0,96,778,,0,,phân khúc cao cấp,electronics,máy lạnh sharp inverter 1 5 hp ah x13cewc
2086,TECH_0887,10290000,4.3,5,50,,0,,phân khúc cao cấp,electronics,máy lạnh sharp inverter 1 5 hp ah xp13cmw
2087,TECH_0888,10290000,3.1,17,146,,0,,phân khúc cao cấp,electronics,máy lạnh panasonic inverter 1 hp cu cs xu9bkh 8
2088,TECH_0889,10290000,4.0,44,362,,0,,phân khúc cao cấp,electronics,máy lạnh lg inverter 1 hp idc09m1
2089,TECH_0890,10290000,4.4,8,74,,0,,phân khúc cao cấp,electronics,máy lạnh 1 chiều mijia kf 26gw cao 1a5 1hp 9000btu
2090,TECH_0891,10290000,3.7,54,442,,0,,phân khúc cao cấp,electronics,máy lạnh xiaomi mijia inverter kfr 26gw n1a3 1hp 9000btu
2091,TECH_0892,10290000,4.1,35,290,,0,,phân khúc cao cấp,electronics,máy lạnh xiaomi mijia inverter kfr 50gw dài 1a3 2hp 18000btu
2092,TECH_0893,10290000,3.2,23,194,,0,,phân khúc cao cấp,electronics,máy lạnh 2 chiều xiaomi mijia kfr 36gw n1a3 1 5hp
2093,TECH_0894,10290000,4.8,47,386,,0,,phân khúc cao cấp,electronics,máy lạnh samsung inverter 1 hp ar10dyhzawknsv
2094,TECH_0895,9990000,3.4,19,162,,0,,phân khúc cận cao cấp,electronics,máy giặt sấy xiaomi mijia giặt 10 5 sấy 7 5kg 2025
2095,TECH_0896,12490000,4.5,48,394,pmh 500 000,1,,phân khúc cao cấp,electronics,máy giặt lg cửa ngang 11kg 2025 fx1411n5s
2096,TECH_0897,12590000,3.8,58,474,,0,,phân khúc cao cấp,electronics,máy giặt sấy toshiba giặt 13kg sấy 8kg 2025 twd t21bu140uwv mg
2097,TECH_0898,8690000,4.2,34,282,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba cửa ngang 10kg 2025 tw t23bu110uwv mg
2098,TECH_0899,9090000,4.9,63,514,,0,,phân khúc cận cao cấp,electronics,máy giặt sấy aqua giặt 10kg sấy 7kg 2024 aqd ah1051j ps
2099,TECH_0900,7390000,4.8,68,554,,0,,phân khúc cận cao cấp,electronics,máy giặt lg cửa ngang 9kg 2024 fb1209s5m
2100,TECH_0901,8790000,3.5,14,122,,0,,phân khúc cận cao cấp,electronics,máy giặt samsung cửa ngang 10kg ai eco buble 2025 ww10dg6u34lbsv
2101,TECH_0902,6890000,4.8,88,714,,0,,phân khúc cận cao cấp,electronics,máy giặt panasonic cửa trên 10kg 2021 na f10s10brv
2102,TECH_0903,4990000,4.3,77,626,,0,,phân khúc cận cao cấp,electronics,máy giặt panasonic cửa trên 8 2kg 2023 na f82y01drv
2103,TECH_0904,8490000,4.8,99,802,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba cửa ngang 12kg 2025 tw t21bu130uwv mg
2104,TECH_0905,10390000,3.5,48,394,,0,,phân khúc cao cấp,electronics,máy giặt sấy panasonic cửa ngang giặt 9kg sấy 2kg 2022 na v90fc1lvt
2105,TECH_0906,8590000,4.3,35,290,,0,,phân khúc cận cao cấp,electronics,máy giặt samsung cửa ngang 12kg 2024 ww12cgc04dabsv
2106,TECH_0907,6990000,4.3,63,514,,0,,phân khúc cận cao cấp,electronics,máy giặt lg cửa ngang 9kg 2024 fb1209s6w
2107,TECH_0908,7790000,4.9,31,258,,0,,phân khúc cận cao cấp,electronics,máy giặt samsung cửa trên 13kg 2025 wa80f13s5bsv
2108,TECH_0909,4690000,4.8,33,274,,0,,phân khúc cận cao cấp,electronics,máy giặt aqua cửa trên 8kg 2024 awm8 316k b
2109,TECH_0910,5690000,4.5,32,266,,0,,phân khúc cận cao cấp,electronics,máy giặt samsung cửa trên 9 5kg 2023 wa95cg4545bdsv
2110,TECH_0911,11690000,4.7,21,178,,0,,phân khúc cao cấp,electronics,máy giặt sấy toshiba giặt 10 5kg sấy 7kg 2025 twd t21bu115uwv mg
2111,TECH_0912,10490000,3.9,59,482,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa ngang 12kg 2023 fv1412s3b
2112,TECH_0913,9490000,5.0,98,794,,0,,phân khúc cận cao cấp,electronics,máy giặt samsung cửa ngang 10kg ai eco buble 2025 ww10db7u34gbsv
2113,TECH_0914,7690000,4.5,93,754,,0,,phân khúc cận cao cấp,electronics,máy giặt samsung cửa ngang 10kg 2021 ww10t634dlx sv
2114,TECH_0915,14990000,4.2,33,274,,0,,phân khúc cao cấp,electronics,máy giặt sấy lg cửa ngang giặt 11kg sấy 7kg 2024 fv1411d4b
2115,TECH_0916,42590000,4.8,70,570,,0,,phân khúc cao cấp,electronics,tủ chăm sóc quần áo thông minh lg 5 móc đen 2024 sc5gmr80h
2116,TECH_0917,13390000,4.9,12,106,,0,,phân khúc cao cấp,electronics,máy giặt sấy toshiba giặt 10 5kg sấy 7kg 2024 twd t25bzu115mwv mg
2117,TECH_0918,12590000,4.2,33,274,,0,,phân khúc cao cấp,electronics,máy giặt panasonic cửa ngang 11 5kg 2025 na v115fa1lv
2118,TECH_0919,11690000,4.4,42,346,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa trên 16kg 2025 t2516dx5g
2119,TECH_0920,6690000,4.4,66,538,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba 10kg 2023 aw dm1100jv mk
2120,TECH_0921,12490000,4.2,28,234,,0,,phân khúc cao cấp,electronics,máy giặt samsung cửa trên 21kg 2025 wa80f21b9bsv
2121,TECH_0922,4990000,4.5,80,650,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba 8kg 2022 aw m905bv mk
2122,TECH_0923,10290000,4.7,68,554,,0,,phân khúc cao cấp,electronics,kệ xếp chồng máy sấy venus panasonic n sk4bvt
2123,TECH_0924,22790000,3.8,50,410,,0,,phân khúc cao cấp,electronics,máy giặt sấy lg giặt 17kg sấy 10kg 2025 f2517rntg
2124,TECH_0925,9990000,4.8,60,490,,0,,phân khúc cận cao cấp,electronics,máy giặt panasonic cửa trên 10 5kg 2025 na fd105 3bv
2125,TECH_0926,16390000,3.4,63,514,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa ngang 12kg 2025 fx1412s3k
2126,TECH_0927,12090000,4.2,77,626,,0,,phân khúc cao cấp,electronics,máy giặt panasonic cửa trên 11 5kg 2025 na fd115v3bv
2127,TECH_0928,9690000,4.3,63,514,,0,,phân khúc cận cao cấp,electronics,máy giặt lg cửa ngang 10kg 2023 fv1410s4m1
2128,TECH_0929,8790000,4.5,76,618,,0,,phân khúc cận cao cấp,electronics,máy giặt samsung cửa trên 15kg 2025 wa80f15s5csv
2129,TECH_0930,15990000,4.1,19,162,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa trên 22kg 2025 t2522ax7g
2130,TECH_0931,8490000,4.4,82,666,,0,,phân khúc cận cao cấp,electronics,máy giặt lg cửa trên 14kg 2025 tv2514dv3b
2131,TECH_0932,43290000,4.1,60,490,,0,,phân khúc cao cấp,electronics,tháp giặt sấy lg bơm nhiệt giặt 14kg sấy 10kg 2023 wt1410nhb
2132,TECH_0933,14890000,4.0,60,490,,0,,phân khúc cao cấp,electronics,máy giặt sấy lg giặt 12kg sấy 7kg 2023 fv1412h3ba
2133,TECH_0934,7390000,4.8,12,106,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba 12kg 2022 aw duk1300kv mk
2134,TECH_0935,6190000,3.4,46,378,,0,,phân khúc cận cao cấp,electronics,máy giặt aqua cửa ngang 8 5kg 2023 aqd a852j bk
2135,TECH_0936,20790000,4.9,16,138,,0,,phân khúc cao cấp,electronics,máy giặt sấy lg giặt 15kg sấy 8kg 2025 f2515rntg
2136,TECH_0937,49890000,4.8,78,634,,0,,phân khúc cao cấp,electronics,tủ chăm sóc quần áo thông minh samsung bespoke 5 móc 2022 df24cb9900crsv
2137,TECH_0938,5890000,3.4,10,90,,0,,phân khúc cận cao cấp,electronics,máy giặt panasonic cửa trên 8 5kg 2021 na f85a9brv
2138,TECH_0939,10290000,3.6,79,642,,0,,phân khúc cao cấp,electronics,máy giặt sấy panasonic giặt 9kg sấy 6kg 2022 na sâu 96fc1lvt
2139,TECH_0940,10090000,3.7,84,682,,0,,phân khúc cao cấp,electronics,máy giặt samsung cửa trên 19kg 2025 wa80f19b9bsv
2140,TECH_0941,31990000,4.8,49,402,,0,,phân khúc cao cấp,electronics,tủ chăm sóc quần áo thông minh panasonic 2024 hcc rộng 340arxv
2141,TECH_0942,13090000,4.1,97,786,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa trên 19kg 2025 t2519sx5g
2142,TECH_0943,5190000,3.0,68,554,,0,,phân khúc cận cao cấp,electronics,máy giặt aqua cửa trên 8 2kg 2021 aqw sâu 82jt bk
2143,TECH_0944,10390000,4.5,88,714,,0,,phân khúc cao cấp,electronics,máy giặt toshiba cửa ngang 10 5kg 2024 tw t25bu115mwv mg
2144,TECH_0945,5490000,4.0,17,146,,0,,phân khúc cận cao cấp,electronics,máy giặt aqua cửa trên 9kg 2024 awm9 316k b
2145,TECH_0946,11090000,4.9,87,706,,0,,phân khúc cao cấp,electronics,máy giặt panasonic cửa trên 10 5kg 2025 na fd105v3bv
2146,TECH_0947,10290000,4.7,40,330,,0,,phân khúc cao cấp,electronics,máy giặt sấy panasonic giặt 10kg sấy 6kg 2022 na sâu 106fc1lv
2147,TECH_0948,58390000,3.4,91,738,,0,,phân khúc cao cấp,electronics,máy giặt sấy samsung bơm nhiệt giặt 25kg sấy 15kg 2024 wd25db8995bzsv
2148,TECH_0949,8490000,4.1,50,410,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba cửa trên 13kg 2023 aw dum1400lv mk
2149,TECH_0950,8990000,3.0,51,418,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba cửa ngang 9 5kg 2025 tw t23bu105uwv mg
2150,TECH_0951,9390000,4.7,42,346,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba cửa trên 17kg 2024 aw dun1800mv sg
2151,TECH_0952,6690000,4.0,56,458,,0,,phân khúc cận cao cấp,electronics,máy giặt panasonic cửa trên 9kg 2021 na f90a9drv
2152,TECH_0953,10290000,3.7,97,786,,0,,phân khúc cao cấp,electronics,máy giặt sấy panasonic giặt 9 5kg sấy 6kg 2022 na sâu 956fr1bv
2153,TECH_0954,20190000,3.8,30,250,,0,,phân khúc cao cấp,electronics,máy giặt toshiba cửa ngang 10 5kg 2025 tw t37bzp115mwv wt
2154,TECH_0955,8190000,3.4,45,370,pmh 300 000,1,,phân khúc cận cao cấp,electronics,máy giặt lg cửa trên 12kg 2024 t2512vbtb
2155,TECH_0956,10290000,4.1,91,738,,0,,phân khúc cao cấp,electronics,máy giặt panasonic cửa trên 16kg 2021 na fd16v1brv
2156,TECH_0957,10290000,3.7,11,98,,0,,phân khúc cao cấp,electronics,tháp giặt sấy lg bơm nhiệt giặt 14kg sấy 10kg 2023 wt1410nhe
2157,TECH_0958,40590000,4.9,33,274,,0,,phân khúc cao cấp,electronics,tủ chăm sóc quần áo thông minh lg 5 móc be 2024 sc5mbr80h
2158,TECH_0959,10290000,4.7,95,770,,0,,phân khúc cao cấp,electronics,kệ xếp chồng máy giặt máy sấy panasonic n skt2avt
2159,TECH_0960,10290000,5.0,8,74,,0,,phân khúc cao cấp,electronics,máy giặt aqua cửa ngang 11kg 2023 aqd ddw1100j bk
2160,TECH_0961,18590000,4.6,38,314,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa ngang 17kg 2025 f2517sntg
2161,TECH_0962,18090000,4.2,29,242,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa trên 25kg 2025 tx2725at9g
2162,TECH_0963,18990000,4.0,71,578,,0,,phân khúc cao cấp,electronics,máy giặt panasonic cửa trên 18kg 2024 na fd180w3bv
2163,TECH_0964,16690000,5.0,83,674,,0,,phân khúc cao cấp,electronics,máy giặt sấy lg giặt 14kg sấy 8kg 2023 fv1414h3ba
2164,TECH_0965,8790000,4.0,47,386,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba 10 5kg 2023 tw t21bu115uwv mg
2165,TECH_0966,35990000,3.3,94,762,,0,,phân khúc cao cấp,electronics,tủ chăm sóc quần áo thông minh samsung bespoke 3 móc 2022 df18cb8600ersv
2166,TECH_0967,9590000,4.3,28,234,,0,,phân khúc cận cao cấp,electronics,máy giặt lg cửa ngang 10kg 2023 fv1410s4b
2167,TECH_0968,11690000,4.5,69,562,,0,,phân khúc cao cấp,electronics,máy giặt toshiba cửa ngang 10 5kg 2024 tw t25bzu115mwv mg
2168,TECH_0969,13390000,4.8,18,154,,0,,phân khúc cao cấp,electronics,máy giặt sấy toshiba giặt 12 5kg sấy 8kg 2023 twd bm135gf4v mg
2169,TECH_0970,13590000,3.1,89,722,,0,,phân khúc cao cấp,electronics,máy giặt sấy panasonic cửa ngang giặt 10kg sấy 2kg 2022 na v10fc1lvt
2170,TECH_0971,14290000,5.0,6,58,,0,,phân khúc cao cấp,electronics,máy giặt panasonic cửa trên 12 5kg 2025 na fd125v4bv
2171,TECH_0972,8890000,4.7,32,266,,0,,phân khúc cận cao cấp,electronics,máy giặt panasonic cửa trên 11 5kg 2019 na fd11ar1bv
2172,TECH_0973,10190000,3.3,98,794,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa trên 15kg 2024 tv2515dv5j
2173,TECH_0974,8790000,4.8,62,506,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba cửa trên 15kg 2024 aw dum1600lv sg
2174,TECH_0975,16690000,4.9,85,690,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa ngang 15kg 2024 f2515sntg
2175,TECH_0976,10290000,4.0,58,474,,0,,phân khúc cao cấp,electronics,máy giặt panasonic cửa trên 9kg 2021 na f90s10brv
2176,TECH_0977,7290000,3.2,47,386,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba cửa trên 12kg 2021 aw duk1300kv sg
2177,TECH_0978,7590000,4.0,78,634,,0,,phân khúc cận cao cấp,electronics,máy giặt samsung cửa trên 12kg 2023 wa12cg5745bvsv
2178,TECH_0979,50890000,4.2,88,714,,0,,phân khúc cao cấp,electronics,tháp giặt sấy lg bơm nhiệt giặt 25kg sấy 17kg 2023 wt2517nheg
2179,TECH_0980,10290000,4.1,58,474,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa trên 9kg 2023 t2109nt1g
2180,TECH_0981,10290000,3.1,88,714,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa ngang 14kg 2023 fv1414s3ba
2181,TECH_0982,10790000,4.3,95,770,,0,,phân khúc cao cấp,electronics,máy giặt panasonic cửa trên 11 5kg 2025 na fd115 3bv
2182,TECH_0983,7890000,4.1,86,698,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba 9 5kg 2023 tw t21bu105uwv mg
2183,TECH_0984,5690000,4.8,58,474,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba 9kg 2022 aw m1000fv mk
2184,TECH_0985,5990000,4.2,29,242,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba 10kg 2022 aw m1100jv mk
2185,TECH_0986,10290000,4.0,84,682,,0,,phân khúc cao cấp,electronics,máy giặt toshiba cửa ngang 13kg 2025 tw t21bu140uwv mg
2186,TECH_0987,11390000,4.2,66,538,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa ngang 12kg 2023 fv1412s3ba
2187,TECH_0988,13090000,3.5,41,338,,0,,phân khúc cao cấp,electronics,máy giặt aqua cửa ngang 15kg 2022 aqd a1500h ps
2188,TECH_0989,8690000,3.8,87,706,,0,,phân khúc cận cao cấp,electronics,máy giặt panasonic cửa trên 11kg 2021 na f110a9drv
2189,TECH_0990,11090000,4.0,38,314,,0,,phân khúc cao cấp,electronics,máy giặt samsung cửa ngang 12kg 2023 ww12cb944dgbsv
2190,TECH_0991,10290000,4.4,76,618,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa ngang 11kg 2023 fv1411s4wa
2191,TECH_0992,7490000,3.4,84,682,,0,,phân khúc cận cao cấp,electronics,máy giặt aqua cửa ngang 9 5kg 2023 aqd a952j bk
2192,TECH_0993,9390000,4.7,36,298,,0,,phân khúc cận cao cấp,electronics,máy giặt toshiba cửa trên 15kg 2024 aw duhn1600lv mg
2193,TECH_0994,9690000,4.3,35,290,,0,,phân khúc cận cao cấp,electronics,máy giặt samsung cửa trên ecobubble 17kg 2024 wa17cg6442bdsv
2194,TECH_0995,12590000,3.1,15,130,,0,,phân khúc cao cấp,electronics,máy giặt panasonic cửa trên 13 5kg 2024 na fd135 3bv
2195,TECH_0996,11590000,4.5,23,194,,0,,phân khúc cao cấp,electronics,máy giặt samsung cửa ngang ecobubble 12kg 2024 ww12cg604dlbsv
2196,TECH_0997,17590000,4.4,30,250,,0,,phân khúc cao cấp,electronics,máy giặt sấy samsung giặt 12kg sấy 7kg 2024 wd12db7b85gbsv
2197,TECH_0998,6390000,4.7,88,714,,0,,phân khúc cận cao cấp,electronics,máy giặt aqua cửa trên 10kg 2023 aqw dr100jt bk
2198,TECH_0999,12590000,4.3,68,554,,0,,phân khúc cao cấp,electronics,máy giặt aqua cửa trên 16kg 2023 aqw dr160uht ps
2199,TECH_1000,10290000,4.2,37,306,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa trên 19kg 2024 tv2519sv7j
2200,TECH_1001,14590000,3.2,99,802,,0,,phân khúc cao cấp,electronics,máy giặt panasonic cửa trên 11 5kg 2023 na fd115w3bv
2201,TECH_1002,10290000,3.0,40,330,,0,,phân khúc cao cấp,electronics,máy giặt panasonic cửa ngang 11 5kg 2024 na v115fw1bv
2202,TECH_1003,10290000,4.7,79,642,,0,,phân khúc cao cấp,electronics,máy giặt aqua cửa ngang 10kg 2023 aqd ddw1000j bk
2203,TECH_1004,9390000,3.7,91,738,,0,,phân khúc cận cao cấp,electronics,máy giặt aqua cửa ngang 12kg 2024 aw12 bp4959u1k b
2204,TECH_1005,17790000,3.0,38,314,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa trên 25kg 2025 t2725sx5g
2205,TECH_1006,10290000,3.5,29,242,,0,,phân khúc cao cấp,electronics,máy giặt samsung cửa trên 14kg 2024 wa14cg5745bvsv
2206,TECH_1007,8190000,4.7,30,250,,0,,phân khúc cận cao cấp,electronics,máy giặt samsung cửa ngang 9 5kg 2021 ww95ta046ax sv
2207,TECH_1008,10290000,3.1,9,82,,0,,phân khúc cao cấp,electronics,máy giặt sấy panasonic giặt 10 5kg sấy 6kg 2022 na sâu 056fr1bv
2208,TECH_1009,10290000,4.4,99,802,,0,,phân khúc cao cấp,electronics,máy giặt sấy panasonic cửa ngang giặt 9 5kg sấy 2kg 2022 na v95fr1bvt
2209,TECH_1010,16390000,4.1,67,546,,0,,phân khúc cao cấp,electronics,máy giặt sấy samsung giặt 11kg sấy 7kg 2021 wd11t734dbx sv
2210,TECH_1011,8390000,4.7,82,666,,0,,phân khúc cận cao cấp,electronics,máy giặt panasonic cửa trên 9 5kg 2020 na fd95 1lrv
2211,TECH_1012,10690000,4.2,59,482,,0,,phân khúc cao cấp,electronics,máy giặt samsung cửa ngang ecobubble 12kg 2024 ww12cgp44dsbsv
2212,TECH_1013,10290000,3.3,97,786,,0,,phân khúc cao cấp,electronics,máy giặt aqua cửa trên 18kg 2023 aqw dr180uht ps
2213,TECH_1014,10290000,4.4,20,170,,0,,phân khúc cao cấp,electronics,máy giặt lg cửa ngang 10kg 2023 fv1410s4w1
2214,TECH_1015,9790000,5.0,37,306,,0,,phân khúc cận cao cấp,electronics,máy sấy toshiba bơm nhiệt 8kg 2023 td k90mev sk
2215,TECH_1016,5990000,4.4,41,338,,0,,phân khúc cận cao cấp,electronics,máy sấy toshiba thông hơi 7kg 2023 td h80sev sk
2216,TECH_1017,15290000,4.9,27,226,,0,,phân khúc cao cấp,electronics,máy sấy toshiba bơm nhiệt 10kg 2025 td bp110ghv mg
2217,TECH_1018,5990000,4.2,46,378,,0,,phân khúc cận cao cấp,electronics,máy sấy toshiba thông hơi 7kg 2023 td h80sev wk
2218,TECH_1019,13990000,4.6,46,378,,0,,phân khúc cao cấp,electronics,máy sấy aqua bơm nhiệt 10kg 2022 aqh h1000j ps
2219,TECH_1020,16690000,4.0,59,482,,0,,phân khúc cao cấp,electronics,máy sấy samsung bơm nhiệt 9kg 2025 dv90cgc2a0absv
2220,TECH_1021,10290000,4.1,99,802,,0,,phân khúc cao cấp,electronics,kệ xếp chồng máy sấy venus panasonic n sk4bvt
2221,TECH_1022,21090000,4.4,53,434,,0,,phân khúc cao cấp,electronics,máy sấy toshiba bơm nhiệt 8kg 2025 td t37bs90hwv wt
2222,TECH_1023,6590000,4.6,57,466,,0,,phân khúc cận cao cấp,electronics,máy giặt sấy aqua thông hơi 8kg 2022 aqh v800h ss
2223,TECH_1024,20690000,4.0,90,730,,0,,phân khúc cao cấp,electronics,máy sấy samsung bơm nhiệt 10kg 2025 dv10bb9440gbsv
2224,TECH_1025,17390000,3.9,82,666,,0,,phân khúc cao cấp,electronics,máy sấy toshiba bơm nhiệt 10kg 2025 td t25bs110hwv mg
2225,TECH_1026,17990000,4.9,49,402,,0,,phân khúc cao cấp,electronics,máy sấy samsung bơm nhiệt 9kg 2025 dv90t6240lb sv
2226,TECH_1027,10290000,3.6,50,410,,0,,phân khúc cao cấp,electronics,máy sấy samsung bơm nhiệt 9kg 2021 dv90t7240bb sv
2227,TECH_1028,10290000,4.2,44,362,,0,,phân khúc cao cấp,electronics,kệ xếp chồng máy giặt máy sấy panasonic n skt2avt
2228,TECH_1029,19590000,3.2,39,322,,0,,phân khúc cao cấp,electronics,máy sấy lg bơm nhiệt 10 5kg 2023 dvhp50b
2229,TECH_1030,20590000,4.3,18,154,,0,,phân khúc cao cấp,electronics,máy sấy panasonic bơm nhiệt 10 5kg 2024 nh eh05jd1bv
2230,TECH_1031,18290000,4.7,75,610,,0,,phân khúc cao cấp,electronics,máy sấy lg bơm nhiệt 10 5kg 2024 dvhp50w
2231,TECH_1032,10290000,4.4,30,250,,0,,phân khúc cao cấp,electronics,máy sấy samsung bơm nhiệt bespoke 9kg 2023 dv90bb9440ghsv
2232,TECH_1033,29990000,4.4,19,162,,0,,phân khúc cao cấp,electronics,máy sấy panasonic bơm nhiệt 10 5kg 2024 nh xv21 1avt
2233,TECH_1034,18690000,3.5,94,762,,0,,phân khúc cao cấp,electronics,máy sấy panasonic bơm nhiệt 9 5kg 2024 nh eh95jd1bv
2234,TECH_1035,18990000,3.7,53,434,,0,,phân khúc cao cấp,electronics,máy sấy lg bơm nhiệt 10 5kg 2023 dvhp50p
2235,TECH_1036,12190000,4.8,90,730,,0,,phân khúc cao cấp,electronics,máy sấy toshiba bơm nhiệt 8kg 2025 td t21b90hwv mg
2236,TECH_1037,19490000,4.4,84,682,,0,,phân khúc cao cấp,electronics,máy sấy lg bơm nhiệt 10 5kg 2024 dvhp50m
2237,TECH_1038,5290000,4.8,42,346,,0,,phân khúc cận cao cấp,electronics,máy sấy aqua thông hơi 7kg 2020 aqh v700f w
2238,TECH_1039,2050000,4.2,76,618,,0,,phân khúc cận cao cấp,electronics,máy lọc không khí ô tô sharp ig nx2e a
2239,TECH_1040,1790000,4.8,56,458,,0,,phân khúc trung cấp,electronics,máy lọc không khí sharp fp j30e b
2240,TECH_1041,1990000,5.0,26,235,,0,,phân khúc trung cấp,electronics,máy lọc không khí levoit core 300
2241,TECH_1042,2790000,5.0,45,411,,0,,phân khúc cận cao cấp,electronics,máy lọc không khí chống dị ứng thú cưng levoit vital 100s
2242,TECH_1043,2090000,4.4,56,458,,0,,phân khúc cận cao cấp,electronics,máy lọc không khí philips ac0650 10 12w
2243,TECH_1044,1490000,4.8,56,458,,0,,phân khúc trung cấp,electronics,máy lọc không khí smartmi air purifier e1
2244,TECH_1045,2090000,4.3,12,106,,0,,phân khúc cận cao cấp,electronics,máy lọc không khí smartmi air purifier p1
2245,TECH_1046,4990000,4.2,27,226,,0,,phân khúc cận cao cấp,electronics,máy lọc không khí lg puricare aero hit sâu 35ggw10 abae
2246,TECH_1047,1790000,5.0,17,89,,0,,phân khúc trung cấp,electronics,máy lọc không khí xiaomi air purifier 4 lite
2247,TECH_1048,2990000,5.0,27,289,,0,,phân khúc cận cao cấp,electronics,máy lọc không khí xiaomi air purifier 4
2248,TECH_1049,16950000,4.8,56,458,,0,,phân khúc cao cấp,electronics,máy lọc không khí dreame pm20
2249,TECH_1050,1790000,3.5,90,730,,0,,phân khúc trung cấp,electronics,máy lọc không khí sharp fp j30e b
2250,TECH_1051,1290000,4.8,32,168,,0,,phân khúc trung cấp,electronics,máy lọc không khí xiaomi air purifier 4 compact
2251,TECH_1052,4090000,4.9,18,190,,0,,phân khúc cận cao cấp,electronics,máy lọc không khí xiaomi air purifier 4 pro
2252,TECH_1053,4950000,4.3,61,498,,0,,phân khúc cận cao cấp,electronics,máy lọc không khí xiaomi air purifier 6
2253,TECH_1054,1590000,4.2,65,530,,0,,phân khúc trung cấp,electronics,máy lọc không khí ô tô sharp ig nx2e b
