product_id,title,category,current_price,price_segment,rating_score,review_count,total_sold,gender,image_url
TECH_1051,máy lọc không khí xiaomi air purifier 4 compact,electronics,1290000,phân khúc trung cấp,4.8,32,168,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-xiaomi-air-purifier-4-compact_1_1.png
TECH_1052,máy lọc không khí xiaomi air purifier 4 pro,electronics,4090000,phân khúc cận cao cấp,4.9,18,190,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-xiaomi-mi-air-purifier-4-pro_1.png
TECH_1053,máy lọc không khí xiaomi air purifier 6,electronics,4950000,phân khúc cận cao cấp,4.3,61,498,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/_/m_y_l_c_kh_ng_kh_xiaomi_air_purifier_6_1.jpg
TECH_1054,máy lọc không khí ô tô sharp ig nx2e b,electronics,1590000,phân khúc trung cấp,4.2,65,530,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-o-to-sharp-ig-nx2e-b.png
TECH_1055,máy lọc không khí lg puricare 360 hit as60ghwg0,electronics,4990000,phân khúc cận cao cấp,5.0,33,137,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-lg-puricare-360-hit-as60ghwg0_1_2.png
TECH_1058,máy tạo độ ẩm deerma f628s,electronics,579000,phân khúc trung cấp,4.0,67,546,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-tao-do-am-deerma-f628s_1__1.png
TECH_1060,máy lọc không khí sharp fp sâu 40v,electronics,2990000,phân khúc cận cao cấp,3.9,41,338,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-sharp-fp-s40v_1.png
TECH_1061,máy lọc không khí xiaomi mi air purifier elite,electronics,6449000,phân khúc cận cao cấp,4.0,72,586,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-xiaomi-mi-air-purifier-elite_1.png
TECH_1063,máy lọc không khí xiaomi smart pet pet care air purifier,electronics,2480000,phân khúc cận cao cấp,4.8,82,666,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/_/m_y_l_c_kh_ng_kh_2.png
TECH_1065,máy lọc không khí chống dị ứng thú cưng levoit vital 200s,electronics,5090000,phân khúc cận cao cấp,5.0,35,320,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-levoit-vital-200s_1.png
TECH_1066,máy phun sương tạo ẩm xông tinh dầu fujihome hm04euv,electronics,1090000,phân khúc trung cấp,4.1,9,82,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-phun-suong-tao-am-xong-tinh-dau-fujihome-hm04euv_1_.png
TECH_1067,máy lọc không khí samsung ax34r3020ww sv,electronics,2990000,phân khúc cận cao cấp,3.8,64,522,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-samsung-ax34r3020ww-sv_1_1.png
TECH_1068,máy lọc không khí xông tinh dầu levoit lv h128,electronics,1050000,phân khúc trung cấp,4.9,8,46,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-levoit-lv-h128..1_1.png
TECH_1069,máy phun sương tạo ẩm xông tinh dầu fujihome hm06e,electronics,750000,phân khúc trung cấp,5.0,95,770,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-phun-suong-tao-am-xong-tinh-dau-fujihome-hm06e_1_.png
TECH_1070,máy tạo độ ẩm deerma f628,electronics,429000,phân khúc phổ thông,3.2,74,602,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-tao-do-am-deerma-f628_1__1.png
TECH_1071,máy lọc không khí lumias bulma,electronics,1990000,phân khúc trung cấp,5.0,7,72,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-lumias-bulma.png
TECH_1072,máy lọc không khí lg puricare 360 alpha 2 tầng as10gdby0 be,electronics,25990000,phân khúc cao cấp,3.9,90,730,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-lg-puricare-360-alpha-2-tang-as10gdby0.png
TECH_1073,máy tạo độ ẩm deerma f628s cũ,electronics,299000,phân khúc phổ thông,3.8,21,178,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-tao-do-am-deerma-f628s_1__1_1.png
TECH_1074,máy lọc không khí dreame pm10,electronics,16390000,phân khúc cao cấp,4.6,77,626,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/_/m_y_l_c_kh_ng_kh_dreame_pm10_1.jpg
TECH_1075,máy lọc không khí dyson purifier big quiet formaldehyde bp03,electronics,21990000,phân khúc cao cấp,3.3,56,458,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_8__1_105.png
TECH_1076,máy lọc không khí kết hợp quạt dyson pure cool tower tp10,electronics,10990000,phân khúc cao cấp,3.8,86,698,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-ket-hop-quat-dyson-pure-cool-tower-tp10_1.jpg
TECH_1077,lõi lọc không khí xiaomi smart air purifier elite,electronics,1920000,phân khúc trung cấp,4.3,98,794,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/f/r/frame_1_-_2024-11-02t152339.624.png
TECH_1078,lõi lọc không khí xiaomi air purifier 4 lite pro,electronics,890000,phân khúc trung cấp,3.8,100,810,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/o/loi-loc-khong-khi-xiaomi-air-purifier-4-lite-pro_1_.png
TECH_1079,máy lọc không khí dyson purifier big quiet formaldehyde bp04,electronics,23990000,phân khúc cao cấp,4.7,96,778,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/_/m_y_l_c_kh_ng_kh_dyson_purifier_big_quiet_formaldehyde_bp04.jpg
TECH_1080,máy lọc không khí levoit core 400s,electronics,4990000,phân khúc cận cao cấp,4.5,75,610,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-levoit-core-400s-1.png
TECH_1081,máy lọc không khí lg puricare aero booster pet as55ggsy0 abae,electronics,15490000,phân khúc cao cấp,3.9,20,170,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-lg-puricare-aero-booster-pet-as55ggsy0-abae.1.png
TECH_1082,máy lọc không khí kèm loa lg puricare aero speaker,electronics,15990000,phân khúc cao cấp,4.9,31,258,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-kem-loa-lg-puricare-aero-speaker.jpg
TECH_1083,máy lọc không khí dyson purifier cool pc2 de nox tp12,electronics,19990000,phân khúc cao cấp,3.5,95,770,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/_/m_y_l_c_kh_ng_kh_dyson_purifier_cool_pc2_de-nox_tp12.jpg
TECH_1084,máy lọc không khí levoit everest air,electronics,8490000,phân khúc cận cao cấp,3.5,36,298,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-levoit-everest-air.1.png
TECH_1085,bộ lọc thay thế cho máy lọc không khí lg puricare aero booster pet,electronics,2490000,phân khúc cận cao cấp,4.9,81,658,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/o/bo-loc-thay-the-may-loc-khong-khi-lg-puricare-aero-booster-pet.2.png
TECH_1086,lõi lọc không khí levoit core 300 rf,electronics,540000,phân khúc trung cấp,3.0,64,522,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/3/1/310_1_1.png
TECH_1087,máy lọc không khí kháng khuẩn maxell mxap hep200,electronics,10290000,phân khúc cao cấp,4.3,24,202,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/_/m_y_l_c_kh_ng_kh_kh_ng_khu_n_maxell_mxap-hep200.jpg
TECH_1089,máy lọc không khí và hút ẩm sharp dw j27fv s,electronics,9990000,phân khúc cận cao cấp,4.6,64,522,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-sharp-dw-j27fv-s_1.png
TECH_1091,máy hút ẩm & lọc không khí ultty luk016,electronics,10290000,phân khúc cao cấp,4.8,67,546,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-ultty-luk016.2.png
TECH_1093,máy lọc không khí và hút ẩm sharp dw dài 20a w,electronics,8990000,phân khúc cận cao cấp,4.6,90,730,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-sharp-dw-d20a-w_1.png
TECH_1094,máy lọc không khí lumias bulma pro,electronics,2790000,phân khúc cận cao cấp,3.4,91,738,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-lumias-bulma-pro_1_.png
TECH_1095,máy lọc không khí levoit core 600s,electronics,5990000,phân khúc cận cao cấp,4.3,70,570,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-levoit-core-600s.1.png
TECH_1096,máy hút ẩm lọc không khí electrolux ultimatehome 700 edh14trbd2,electronics,10290000,phân khúc cao cấp,3.8,82,666,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-hut-am-loc-khong-khi-electrolux-ultimatehome-700-edh14trbd2_2.png
TECH_1097,máy tạo ion và lọc không khí sharp fx sâu 120 h,electronics,13990000,phân khúc cao cấp,3.3,74,602,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-sharp-fx-s120-h.png
TECH_1098,máy lọc không khí daikin mck70,electronics,10290000,phân khúc cao cấp,4.2,81,658,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-daikin-mck70_2.png
TECH_1099,máy hút ẩm & lọc không khí ultty hercule,electronics,10290000,phân khúc cao cấp,3.5,56,458,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-ultty-hercule-30l.png
TECH_1100,máy lọc không khí samsung ax60r5080wd sv,electronics,6990000,phân khúc cận cao cấp,4.0,15,130,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-samsung-ax60r5080wd-sv.png
TECH_1101,máy lọc không khí uvgreen ka600 cho phòng 40 60 m2 uvc led – hepa h13 – anion,electronics,10290000,phân khúc cao cấp,3.6,58,474,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-uvgreen-ka600_3.png
TECH_1102,máy lọc không khí airdog x5,electronics,10290000,phân khúc cao cấp,4.0,20,170,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-airdog-x5.1.png
TECH_1103,máy lọc không khí electrolux ep32 25uga phòng 30m2,electronics,4590000,phân khúc cận cao cấp,4.3,16,138,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-electrolux-ep32-25uga_1_.png
TECH_1104,máy lọc không khí và hút ẩm xiaomi smart humidifier 2 lite eu,electronics,10290000,phân khúc cao cấp,4.2,41,338,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-xiaomi-smart-humidifier-2-lite-eu.png
TECH_1105,lõi lọc không khí levoit core lv h128 rf,electronics,320000,phân khúc phổ thông,4.3,8,74,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/3/1/318.png
TECH_1106,máy lọc không khí uvgreen ka350 uvc light cho phòng 20 40 m2 uvc led – hepa h13,electronics,10290000,phân khúc cao cấp,3.3,20,170,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-uvgreen-ka350-light_4.png
TECH_1107,lõi lọc không khí levoit core p350 rf,electronics,690000,phân khúc trung cấp,4.2,41,338,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/3/2/320_2.png
TECH_1108,bộ lõi lọc không khí samsung ax32bg3100gbsv,electronics,1990000,phân khúc trung cấp,4.2,9,82,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/b/o/bo-loc-may-loc-khong-khi-samsung-ax32bg3100gbsv-1.png
TECH_1109,máy lọc không khí airdog x3,electronics,10290000,phân khúc cao cấp,4.7,36,298,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-airdog-x3.png
TECH_1110,máy lọc không khí airdog x5d,electronics,10290000,phân khúc cao cấp,3.1,95,770,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-airdog-x5d.png
TECH_1111,máy lọc không khí philips ac2729 10,electronics,10290000,phân khúc cao cấp,3.2,13,114,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-philips-ac2729-10_2.png
TECH_1112,máy lọc không khí electrolux ep53 46uga phòng 52m2,electronics,7590000,phân khúc cận cao cấp,4.4,49,402,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-electrolux-ep53-46uga_1_.png
TECH_1113,máy lọc không khí và hút ẩm sharp dw e16fa w,electronics,9200000,phân khúc cận cao cấp,3.9,62,506,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-sharp-dw-e16fa-w_1.png
TECH_1114,máy lọc không khí panasonic f vxf65,electronics,10290000,phân khúc cao cấp,4.9,8,74,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-panasonic-f-vxf65_2.png
TECH_1115,máy lọc không khí uvgreen ka150 s cho phòng 10 20 m2 uvc led – hepa h13,electronics,10290000,phân khúc cao cấp,4.4,72,586,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-uvgreen-ka150-s_1_1.png
TECH_1116,máy lọc không khí airdog x8,electronics,10290000,phân khúc cao cấp,4.0,24,202,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-airdog-x8.png
TECH_1117,máy phun sương tạo ẩm bear jsq cao 50q1,electronics,10290000,phân khúc cao cấp,3.8,77,626,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/_/m_y_phun_s_ng.png
TECH_1118,máy lọc không khí philips ac3033 10,electronics,10290000,phân khúc cao cấp,4.3,5,50,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-philips-ac3033-10.png
TECH_1119,máy lọc không khí kết hợp quạt lg puricare aero tower hit be fs15gpcj0,electronics,10290000,phân khúc cao cấp,4.9,53,434,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-ket-hop-quat-lg-puricare-aero-tower-hit-be-fs15gpcj0.png
TECH_1120,máy lọc không khí daikin mc30yvm7,electronics,10290000,phân khúc cao cấp,4.8,28,234,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-daikin-mc30yvm7_2.png
TECH_1121,máy lọc không khí electrolux pa91 406gy,electronics,10390000,phân khúc cao cấp,4.6,51,418,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/e/l/electrolux_pa91-406gy.png
TECH_1122,máy lọc không khí ô tô sharp ig nx2e w,electronics,10290000,phân khúc cao cấp,4.4,33,274,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-o-to-sharp-ig-nx2e-w-61286.png
TECH_1123,máy lọc không khí philips air performer 7000 series amf765 30,electronics,10290000,phân khúc cao cấp,3.5,36,298,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-philips-7000-series-amf765-30.png
TECH_1124,máy lọc không khí philips ac2887 10,electronics,10290000,phân khúc cao cấp,4.3,83,674,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-philips-ac2887-10.png
TECH_1125,máy lọc không khí daikin mc40uvm6 7,electronics,10290000,phân khúc cao cấp,4.5,26,218,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-daikin-mc40uvm6-7_2.png
TECH_1126,máy lọc không khí uvgreen ka350 uvc cho phòng 20 40 m2 uvc led – hepa h13,electronics,10290000,phân khúc cao cấp,4.0,34,282,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-uvgreen-ka350_4.png
TECH_1128,máy lọc không khí và tạo ẩm sharp kc f30ev w,electronics,10290000,phân khúc cao cấp,5.0,42,346,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-sharp-kc-f30ev-w.png
TECH_1129,máy lọc không khí sharp fp j60e w,electronics,7330000,phân khúc cận cao cấp,4.4,27,226,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-sharp-fp-j60e-w_1.png
TECH_1130,máy lọc không khí ô tô sharp ig gc2e n,electronics,10290000,phân khúc cao cấp,3.0,59,482,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-o-to-sharp-ig-gc2e-n-61306.png
TECH_1131,máy hút ẩm kangaroo kgdh16,electronics,10290000,phân khúc cao cấp,4.8,42,346,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-hut-am-kangaroo-kgdh16_3_.png
TECH_1132,máy hút ẩm kangaroo kgdh20,electronics,10290000,phân khúc cao cấp,3.6,95,770,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-hut-am-kangaroo-kgdh20_3__1.png
TECH_1133,máy lọc không khí coway ap 1008ch,electronics,10290000,phân khúc cao cấp,3.7,66,538,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-coway-dolomities-ap-1008ch_2_.png
TECH_1134,máy lọc không khí electrolux fa41 402gy,electronics,10290000,phân khúc cao cấp,4.1,25,210,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-electrolux-fa41-402gy_3.png
TECH_1135,máy lọc không khí daikin mcq30zvm7 g,electronics,10290000,phân khúc cao cấp,3.4,67,546,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-daikin-mcq30zvm7-g_2.png
TECH_1136,máy lọc không khí samsung ax40r3020wu sv 39m2,electronics,10290000,phân khúc cao cấp,4.6,98,794,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-samsung-ax40r3020wu-sv-39m2.png
TECH_1137,máy lọc không khí samsung ax90r7080wd sv 90m2,electronics,10290000,phân khúc cao cấp,3.8,50,410,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-samsung-ax90r7080wd-sv-90m2.png
TECH_1138,máy lọc không khí panasonic f pxj30a,electronics,10290000,phân khúc cao cấp,4.8,15,130,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-panasonic-f-pxj30a_1_2.png
TECH_1139,máy lọc không khí kangaroo kg36ap2,electronics,10290000,phân khúc cao cấp,4.4,21,178,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-kangaroo-kg36ap2.1.png
TECH_1140,máy lọc không khí dyson pure cool cryptomic™ tp06,electronics,10290000,phân khúc cao cấp,4.5,86,698,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-dyson-pure-cool-cryptomictm-tp06.png
TECH_1141,máy lọc không khí kangaroo kgap3,electronics,10290000,phân khúc cao cấp,4.9,91,738,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-kangaroo-kgap3.1.png
TECH_1142,máy lọc không khí locknlock enp116wht,electronics,10290000,phân khúc cao cấp,4.4,50,410,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-locknlock-enp116wht_1.png
TECH_1143,máy lọc không khí daikin mck55tvm6,electronics,10290000,phân khúc cao cấp,4.5,65,530,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-daikin-mck55tvm6_2.png
TECH_1144,máy lọc không khí và tạo ẩm hitachi ep a7000,electronics,10290000,phân khúc cao cấp,4.9,89,722,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-tao-am-hitachi-ep-a7000.png
TECH_1145,máy lọc không khí daikin mc55uvm6,electronics,10290000,phân khúc cao cấp,3.5,29,242,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-daikin-mc55uvm6.png
TECH_1146,máy lọc không khí levoit core 300s,electronics,10290000,phân khúc cao cấp,4.1,54,442,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-levoit-core-300s_1.png
TECH_1147,máy lọc không khí coway ap 0509dh,electronics,10290000,phân khúc cao cấp,3.6,55,450,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-coway-aires-5-ap-0509dh.png
TECH_1148,máy lọc không khí panasonic f pxu70a,electronics,10290000,phân khúc cao cấp,4.9,89,722,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-panasonic-f-pxu70a_3.png
TECH_1150,máy lọc không khí philips ac0650 20,electronics,10290000,phân khúc cao cấp,5.0,52,426,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-philips-ac0650-20.png
TECH_1151,máy hút ẩm lọc không khí panasonic f yct14v,electronics,10290000,phân khúc cao cấp,3.9,50,410,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-hut-am-loc-khong-khi-panasonic-f-yct14v_1.png
TECH_1152,máy lọc không khí electrolux pure a9,electronics,10290000,phân khúc cao cấp,3.2,29,242,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-electrolux-pure-a9.png
TECH_1153,máy lọc không khí sunhouse shd 20ap9718,electronics,10290000,phân khúc cao cấp,4.0,17,146,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-loc-khong-khi-sunhouse-shd-20ap9718..png
